,Unique ID,feature_name,Honorees,City,County,State,Side,Symbol Type,Symbol Category,Sponsors,Year Dedicated,Year Removed,Tracking Status,Latitude,Longitude
171,583,Frenchman's Spring,No specific honoree,Dexter,Stoddard,MO,Border,Monument,Monument,Sons of Confederate Veterans,1996.0,,Live,36.759959,-89.969902
172,578,Jefferson Davis Drive,Jefferson Davis,Hillsboro,Jefferson,MO,Border,Highway / Roadway,Roads,Uknown,,,Live,38.256428,-90.617369
173,593,Captain Delaney S. Washburn Memorial,Delaney S. Washburn,Huntsville,Randolph,MO,Border,Monument,Courthouse Grounds,Huntsville Historical Society,1976.0,,Live,39.440617,-92.545100
174,2135,Price's Great Raid Monument,Sterling Price,Jefferson City,Cole,MO,Border,Monument,Monument,United Daughters of the Confederacy,1933.0,,Live,38.557837,-92.168714
175,2184,General Sterling Price Monument,Sterling Price,Keytesville,Chariton,MO,Border,Monument,Monument,United Daughters of the Confederacy; State of Missouri,1915.0,,Live,39.434742,-92.936739
176,596,Sterling Price Gazebo and Park,Sterling Price,Keytesville,Chariton,MO,Border,Park,Parks/Trails,United Daughters of the Confederacy; State of Missouri,1915.0,,Live,39.434495,-92.938200
177,594,Confederate Capital of Missouri,No specific honoree,Neosho,Newton,MO,Border,Monument,Courthouse Grounds,Uknown,,,Live,36.869300,-94.367900
178,2207,Missouri State Guard Militia Monument,No specific honoree,Nevada,Vernon,MO,Border,Monument,Monument,Sons of Confederate Veterans,2001.0,,Live,37.840233,-94.358392
179,595,Palmyra Massacre Monument,No specific honoree,Palmyra,Marion,MO,Border,Monument,Courthouse Grounds,Palmyra Confederate Monument Association and friends,1907.0,,Live,39.799134,-91.523266
180,708,Confederate Soldier Monument I,No specific honoree,Oxford,Lafayette,MS,South,Monument,Courthouse Grounds,United Confederate Veterans,1907.0,,Live,34.366117,-89.518750
181,1006,Lee County Career & Technology Center,Robert E. Lee,Bishopville,Lee,SC,South,School,Schools,Uknown,,,Live,34.180372,-80.210076
182,1038,Lee Highway,Robert E. Lee,Knoxville,Knox,TN,South,Highway / Roadway,Roads,Uknown,,,Live,35.950353,-83.955937
183,1915,The Fort Sanders Confederate Monument,No specific honoree,Knoxville,Knox,TN,South,Monument,Monument,United Daughters of the Confederacy,1914.0,,Live,35.959291,-83.933850
184,1067,Macon County Confederate Monument,No specific honoree,Lafayette,Macon,TN,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,2001.0,,Live,36.520600,-86.026100
185,1047,Confederate Memorial General Hatton Statue,No specific honoree,Lebanon,Wilson,TN,South,Monument,Monument,United Confederate Veterans,1912.0,,Live,36.207974,-86.291111
186,1068,Confederate Soldier Monument,No specific honoree,Lewisburg,Marshall,TN,South,Monument,Courthouse Grounds,Citizens of Lewisburg,1907.0,,Live,35.449715,-86.788221
187,1016,Robert E. Lee Drive,Robert E. Lee,Manchester,Coffee,TN,South,Highway / Roadway,Roads,Uknown,,,Live,35.565790,-86.095388
188,2166,Confederate Soldier Monument II,No specific honoree,Oxford,Lafayette,MS,South,Monument,Monument,United Daughters of the Confederacy,1906.0,,Live,34.365324,-89.535085
189,655,Jefferson Davis Drive,Jefferson Davis,Oxford,Lafayette,MS,South,Highway / Roadway,Roads,Uknown,,,Live,34.351177,-89.519854
190,613,Hardee Road,William Joseph Hardee,Pascagoula,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.334819,-88.501831
191,616,Imboden Road,John Daniel Imboden,Pascagoula,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.335735,-88.498333
192,611,Jeb Stuart Road,"James Ewell Brown ""Jeb"" Stuart",Pascagoula,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.339743,-88.505823
193,615,Mosby Road,John Singleton Mosby,Pascagoula,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.335718,-88.501037
194,614,Robertson Road,Jerome Bonaparte Robertson,Pascagoula,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.360540,-88.551008
195,3047,Trapier Drive,James H. Trapier,Charleston,Charleston,SC,South,Highway / Roadway,Roads,Uknown,,,Live,32.744282,-79.908990
196,612,Wheeler Road,Joseph Wheeler,Pascagoula,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.348478,-88.498150
197,709,Confederate Monument,No specific honoree,Philadelphia,Neshoba,MS,South,Monument,Courthouse Grounds,Uknown,1912.0,,Live,32.771498,-89.110337
198,3037,Bedford Lane,Nathan Bedford Forrest,Aiken,Aiken,SC,South,Highway / Roadway,Roads,Uknown,,,Live,33.508956,-81.722381
199,951,Confederate Memorial,No specific honoree,Aiken,Aiken,SC,South,Monument,Monument,Ladies Monument Association of Aiken,1901.0,,Live,33.560033,-81.717967
200,3038,Shelby Drive,Joseph Shelby,Aiken,Aiken,SC,South,Highway / Roadway,Roads,Uknown,,,Live,33.509448,-81.721351
201,904,Beauregard Avenue,Pierre Gustave Toutant-Beauregard,Anderson,Anderson,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.534792,-82.671258
202,3039,Bedford Forrest Avenue,Nathan Bedford Forrest,Anderson,Anderson,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.536127,-82.671398
203,1101,Gregg County,John Gregg,Longview,Gregg,TX,South,County/Municipality,County/Municipality,Uknown,1873.0,,Live,32.496805,-94.738658
204,1085,Confederate Memorial Park at Winstead Hill Park,No specific honoree,Franklin,Williamson,TN,South,Park,Parks/Trails,Uknown,,,Live,35.888432,-86.878128
205,1024,General JB Hood Drive,John Bell Hood,Franklin,Williamson,TN,South,Highway / Roadway,Roads,Uknown,,,Live,35.998178,-86.882466
206,920,Bonham Court,Milledge Luke Bonham,Anderson,Anderson,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.510240,-82.648400
207,3040,Jeb Stuart Avenue,"James Ewell Brown ""Jeb"" Stuart",Anderson,Anderson,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.533343,-82.672900
208,983,Our Confederate Dead,No specific honoree,Anderson,Anderson,SC,South,Monument,Courthouse Grounds,Citizens of Anderson County,1901.0,,Live,34.503150,-82.650350
209,984,Bamberg County Confederate Monument,No specific honoree,Bamberg,Bamberg,SC,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1911.0,,Live,33.298433,-81.034517
210,952,Confederate Monument,No specific honoree,Barnwell,Barnwell,SC,South,Monument,Monument,Barnwell Ladies Memorial Association,,,Live,33.243750,-81.365700
211,896,Sons of Confederate Veterans Commemorative License Plate,No specific honoree,Columbia,Richland,SC,South,Commemorative License Plate,Flags,Sons of Confederate Veterans,,,Live,34.000280,-81.033085
212,931,South Bonham Road,Milledge Luke Bonham,Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,33.983667,-80.991788
213,996,South Carolina Confederate Monument,No specific honoree,Columbia,Richland,SC,South,Monument,Government Office Grounds,Uknown,1879.0,,Live,34.001200,-81.033583
214,3100,Stuart Street,"James Ewell Brown ""Jeb"" Stuart",Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.010846,-80.940939
215,998,Wade Hampton Confederate Monument,Wade Hampton,Columbia,Richland,SC,South,Monument,Government Office Grounds,State of South Carolina,1906.0,,Live,33.999677,-81.033123
216,2042,In Honor of All Black Confederates Monument,No specific honoree,Hohenwald,Lewis,TN,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,,,Live,35.549433,-87.552333
217,1046,Confederate Monument,No specific honoree,Humboldt,Gibson,TN,South,Monument,Monument,United Daughters of the Confederacy,1900.0,,Live,35.822517,-88.907133
218,1066,Our Confederate Dead,No specific honoree,Jackson,Madison,TN,South,Monument,Courthouse Grounds,Uknown,1888.0,,Live,35.614167,-88.819167
219,1025,General Nathan Bedford Forrest Drive,Nathan Bedford Forrest,Franklin,Williamson,TN,South,Highway / Roadway,Roads,Uknown,,,Live,35.993273,-86.883593
220,1026,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Franklin,Williamson,TN,South,Highway / Roadway,Roads,Uknown,,,Live,35.995842,-86.881451
221,1011,Jefferson Davis Drive,Jefferson Davis,Franklin,Williamson,TN,South,Highway / Roadway,Roads,Uknown,,,Live,36.004056,-86.870346
222,1044,Our Confederate Soldiers,No specific honoree,Franklin,Williamson,TN,South,Monument,Monument,United Daughters of the Confederacy,1899.0,,Live,35.925200,-86.868917
223,1045,Confederate Soldiers,No specific honoree,Gallatin,Sumner,TN,South,Monument,Monument,United Daughters of the Confederacy,1903.0,,Live,36.387341,-86.449168
224,1300,Robert E. Lee Road,Robert E. Lee,Powhatan,Powhatan,VA,South,Highway / Roadway,Roads,Uknown,,,Live,37.541603,-77.918779
225,1399,"In Memory of the Confederate Soldiers of Pulaski County, 1861-1865",No specific honoree,Pulaski,Pulaski,VA,South,Monument,Monument,Uknown,1906.0,,Live,37.046382,-80.780169
226,5004,Ginter Park Historic District,Lewis Ginter,Richmond,Richmond City,VA,South,Other,Parks/Trails,Uknown,,,Live,37.580556,-77.447222
227,3048,Wade Hampton Drive,Wade Hampton,Charleston,Charleston,SC,South,Highway / Roadway,Roads,Uknown,,,Live,32.742198,-79.908347
228,3049,Wallace Drive,Lew Wallace,Charleston,Charleston,SC,South,Highway / Roadway,Roads,Uknown,,,Live,32.741918,-79.910117
229,2115,Washington Light Infantry Monument,No specific honoree,Charleston,Charleston,SC,South,Monument,Government Office Grounds,Uknown,1881.0,,Live,32.777017,-79.930550
230,1222,Site of Confederate Arms Factory,No specific honoree,Lancaster,Dallas,TX,South,Monument,Government Office Grounds,Uknown,1936.0,,Live,32.592113,-96.758311
231,1143,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",League City,Galveston,TX,South,Highway / Roadway,Roads,Uknown,,,Live,29.488096,-95.130963
232,1128,Robert Lee Street,Robert E. Lee,Levelland,Hockley,TX,South,Highway / Roadway,Roads,Uknown,,,Live,33.599719,-102.322574
233,1114,Confederate Street,No specific honoree,Liberty,Liberty,TX,South,Highway / Roadway,Roads,Uknown,,,Live,30.055698,-94.808003
234,1924,Polk County Courthouse Confederate Monument,No specific honoree,Livingston,Polk,TX,South,Monument,Courthouse Grounds,United Confederate Veterans,1900.0,,Live,30.710733,-94.933633
235,1123,Robert E Lee Road,Robert E. Lee,Livingston,Polk,TX,South,Highway / Roadway,Roads,Uknown,,,Live,30.651967,-94.835812
236,1206,Confederate Soldier Monument,No specific honoree,Llano,Llano,TX,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1915.0,,Live,30.750143,-98.676108
237,1925,Confederate Monument,No specific honoree,Lockhart,Caldwell,TX,South,Monument,Courthouse Grounds,Citizens of Caldwell County,1910.0,,Live,29.884517,-97.672117
238,1207,Confederate Heroes,No specific honoree,Longview,Gregg,TX,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1911.0,,Live,32.496267,-94.738717
239,1351,Janney's Lane,Eli Hamilton Janney,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.814235,-77.079909
240,1352,Jordan Street,Thomas Jordan,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.810529,-77.110615
241,1354,Lee Street,Robert E. Lee,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.801690,-77.042079
242,1356,Maury Lane,Matthew Fontaine Maury,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.823915,-77.112788
243,1357,Pegram Street,John Pegram,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.821787,-77.118411
244,1359,Quantrell Avenue,William Clark Quantrell,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.818679,-77.135869
245,1358,Reynolds Street,Alexander W. Reynolds,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.811245,-77.127477
246,1464,Robert E. Lee RECenter,Robert E. Lee,Alexandria,Alexandria,VA,South,Building,Buildings,Uknown,,,Live,38.773742,-77.107096
247,1360,Rosser Street,Thomas L. Rosser,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.840282,-77.124724
248,1297,Robert E. Lee Drive,Robert E. Lee,Bristow,Prince William,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.722390,-77.547970
249,2037,Buckingham County Confederate Monument,No specific honoree,Buckingham,Buckingham,VA,South,Monument,Monument,Uknown,1908.0,,Live,37.550433,-78.556283
250,3160,Confederate Ridge Lane,No specific honoree,Centreville,Fairfax,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.813129,-77.456134
251,1307,General Lee Drive,Robert E. Lee,Centreville,Fairfax,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.813371,-77.454728
252,1320,Lee Jackson Memorial Highway,Robert E. Lee,Chantilly,Fairfax,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.885057,-77.408135
253,1421,Charlotte County Confederate Monument,No specific honoree,Charlotte Court House,Charlotte,VA,South,Monument,Courthouse Grounds,United Confederate Veterans,1901.0,,Live,37.056400,-78.637483
254,1034,General Lee Road,Robert E. Lee,Culleoka,Maury,TN,South,Highway / Roadway,Roads,Uknown,,,Live,35.493677,-87.054743
255,1021,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Dandridge,Jefferson,TN,South,Highway / Roadway,Roads,Uknown,,,Live,36.048464,-83.405544
256,3110,Longstreet Drive,James Longstreet,Dandridge,Jefferson,TN,South,Highway / Roadway,Roads,Uknown,,,Live,36.048455,-83.403162
257,1022,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Dandridge,Jefferson,TN,South,Highway / Roadway,Roads,Uknown,,,Live,36.047527,-83.404804
258,2108,Forrest Captures Streight Monument,Nathan Bedford Forrest,Lawrence,Lawrence,AL,South,Monument,Monument,United Daughters of the Confederacy,1939.0,,Live,34.234250,-85.540283
259,13,Robert E. Lee Street,Robert E. Lee,Leeds,Jefferson,AL,South,Highway / Roadway,Roads,Uknown,,,Live,33.540289,-86.563132
260,2215,Confederate Veterans Flagpole,No specific honoree,Batesville,Independence,AR,South,Other,Courthouse Grounds,Sons of Confederate Veterans,2004.0,,Live,35.770531,-91.653179
261,125,Confederate Veterans Monument,No specific honoree,Benton,Saline,AR,South,Monument,Monument,Sons of Confederate Veterans,,,Live,34.565429,-92.587455
262,126,Bentonville Confederate Monument,No specific honoree,Bentonville,Benton,AR,South,Monument,Monument,United Daughters of the Confederacy,1908.0,,Live,36.372647,-94.208469
263,145,Confederate War Monument,No specific honoree,Blytheville,Mississippi,AR,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1934.0,,Live,35.928815,-89.905186
264,146,Camden Confederate Women Monument,No specific honoree,Camden,Ouachita,AR,South,Monument,Courthouse Grounds,United Daughters of the Confederacy; United Confederate Veterans,1914.0,,Live,33.584804,-92.830509
265,158,Confederate Soldiers Monument,No specific honoree,Conway,Faulkner,AR,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1925.0,,Live,35.088536,-92.443327
266,127,Dardanelle Confederate Monument,No specific honoree,Dardanelle,Yell,AR,South,Monument,Monument,United Daughters of the Confederacy,1921.0,,Live,35.224025,-93.155306
267,2071,Jefferson Davis Highway Marker,Jefferson Davis,Dardanelle,Yell,AR,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1961.0,,Live,35.223733,-93.156183
268,147,El Dorado Confederate Monument,No specific honoree,El Dorado,Union,AR,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1909.0,,Live,33.212020,-92.663606
269,109,Robert E. Lee Street,Robert E. Lee,El Dorado,Union,AR,South,Highway / Roadway,Roads,Uknown,,,Live,33.199748,-92.684402
270,55,Henry County Confederate Memorial,No specific honoree,Headland,Henry,AL,South,Monument,Monument,United Daughters of the Confederacy,1936.0,,Live,31.352090,-85.342587
271,2113,World War I and Confederate Monument,No specific honoree,Headland,Henry,AL,South,Monument,Monument,United Daughters of the Confederacy,1926.0,,Live,31.352103,-85.342357
272,6,Cleburne County,Patrick Cleburne,Heflin,Cleburne,AL,South,County/Municipality,County/Municipality,Uknown,1866.0,,Live,33.644490,-85.584200
273,25,Robert E. Lee Drive,Robert E. Lee,Hodges,Franklin,AL,South,Highway / Roadway,Roads,Uknown,,,Live,34.328267,-87.934417
274,85,Confederate Veterans Memorial,No specific honoree,Huntsville,Madison,AL,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1905.0,,Live,34.730297,-86.585074
275,107,Lee High School,Robert E. Lee,Huntsville,Madison,AL,South,School,Schools,Uknown,1958.0,,Live,34.755095,-86.578195
276,56,Confederate Monument,No specific honoree,Jacksonville,Calhoun,AL,South,Monument,Monument,United Daughters of the Confederacy,1909.0,,Live,33.813806,-85.761289
277,86,Confederate Monument,No specific honoree,Jasper,Walker,AL,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1907.0,,Live,33.832425,-87.277152
278,1855,Wade Hampton State Office Building,Wade Hampton,Columbia,Richland,SC,South,Building,Buildings,Uknown,1940.0,,Live,33.999524,-81.032337
279,3101,Wheeler Street,Joseph Wheeler,Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.008152,-80.953042
280,959,Our Confederate Dead Monument,No specific honoree,Conway,Horry,SC,South,Monument,Monument,Uknown,,,Live,33.837967,-79.050567
281,944,Stonewall Drive,"Thomas Jonathan ""Stonewall"" Jackson",Cowpens,Spartanburg,SC,South,Highway / Roadway,Roads,Uknown,,,Live,35.043163,-81.840969
282,978,Our Confederate Dead,No specific honoree,Walhalla,Oconee,SC,South,Monument,Monument,Women of Oconee County,1910.0,,Live,34.766950,-83.075667
283,995,Confederate Monument,No specific honoree,Walterboro,Colleton,SC,South,Monument,Courthouse Grounds,United Confederate Veterans,1911.0,,Live,32.902183,-80.666667
284,3050,Hampton Street,Wade Hampton,Walterboro,Colleton,SC,South,Highway / Roadway,Roads,Uknown,,,Live,32.901985,-80.665615
285,3051,Jefferson Davis Boulevard,Jefferson Davis,Walterboro,Colleton,SC,South,Highway / Roadway,Roads,Uknown,,,Live,32.937076,-80.665791
286,911,Robert E Lee Drive,Robert E. Lee,Walterboro,Colleton,SC,South,Highway / Roadway,Roads,Uknown,,,Live,32.938058,-80.665609
287,3052,Wade Hampton Avenue,Wade Hampton,Walterboro,Colleton,SC,South,Highway / Roadway,Roads,Uknown,,,Live,32.936041,-80.665394
288,942,Stonewall Drive,"Thomas Jonathan ""Stonewall"" Jackson",Westminster,Oconee,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.610549,-83.082436
289,979,Westminster Confederate Monument,No specific honoree,Westminster,Oconee,SC,South,Monument,Monument,United Daughters of the Confederacy,1980.0,,Live,34.669450,-83.101133
290,980,Confederate Monument,No specific honoree,Williamston,Anderson,SC,South,Monument,Monument,City of Williamston,1942.0,,Live,34.618083,-82.478483
291,981,Confederate Memorial,No specific honoree,Winnsboro,Fairfield,SC,South,Monument,Monument,Ladies Memorial Association,1901.0,,Live,34.383514,-81.085074
292,3041,Jackson Street,"Thomas Jonathan ""Stonewall"" Jackson",Barnwell,Barnwell,SC,South,Highway / Roadway,Roads,Uknown,,,Live,33.244863,-81.366494
